daily_limit_mins,current_session_mins,total_usage_today,addiction_level,time_of_day_hr,scroll_velocity_avg,session_depth_pages,next_interval_mins,interruption_type_id
180,118,134,10,4,15.68853426170312,12,4,20
120,22,93,6,5,13.975900703577707,12,26,3
240,27,360,3,1,13.622256536682478,17,4,20
30,111,76,2,0,16.213775870535823,27,2,20
45,153,201,6,5,16.771241885460494,10,4,20
180,93,208,8,13,19.08992034909218,31,3,20
30,42,69,7,19,11.961586347018422,26,1,20
180,112,51,7,12,15.201764633064393,3,2,19
300,160,263,1,6,12.231004860554904,32,6,19
60,8,141,8,7,13.555308152537972,28,3,19
300,142,410,1,5,18.790501416965128,19,1,18
120,79,281,2,12,18.88391722082942,36,1,20
150,170,161,4,13,18.079976406770868,17,2,19
240,64,165,3,22,4.386602516091283,16,8,12
30,23,186,3,13,22.613599520905503,16,8,20
120,96,258,5,11,19.55986990003454,22,1,20
120,139,186,8,5,18.09344821988102,3,2,20
240,128,262,8,21,19.949187266220527,39,1,20
90,163,247,1,13,14.264240869076868,14,1,20
300,140,420,6,22,21.39461916253339,17,1,20
120,2,265,9,2,13.357263826068955,6,2,20
180,98,305,9,11,15.736686909006002,37,1,20
240,169,413,5,13,19.794839591921672,12,1,19
150,103,37,2,6,12.49124416475926,6,3,18
60,140,49,6,22,23.609450293035692,37,2,20
30,36,76,10,6,16.343765993119423,15,1,20
300,64,384,10,12,14.838751913992983,15,2,20
120,74,95,4,11,21.16240346809137,34,4,14
90,108,37,1,15,4.811450321062571,22,3,16
45,152,3,5,3,6.8445167033776535,10,3,20
90,51,232,8,15,20.519347944368807,5,1,20
120,120,177,3,22,7.140016432678076,2,2,18
30,123,75,3,0,15.779647476351402,28,2,20
180,176,298,7,6,9.160995144186234,23,5,20
90,53,165,8,12,16.124532171244983,29,2,20
300,19,28,6,10,4.159126401812188,21,33,4
180,42,207,10,6,16.705242416435517,19,1,20
120,53,221,7,23,18.130107164751596,33,1,20
150,105,317,5,2,14.993063471129275,5,1,20
45,91,106,6,21,16.82925318579012,19,1,20
300,79,189,8,9,13.174825526508535,34,1,17
30,52,99,5,14,14.51009678439462,26,1,20
240,3,340,2,16,14.04130200764435,27,12,14
240,134,280,5,2,12.136977299221087,27,1,20
30,69,107,2,6,17.794631525575817,23,1,19
60,51,57,3,23,16.570892039204374,7,3,5
120,104,48,10,3,9.598594864303895,4,1,20
120,144,241,2,3,13.746030141874973,21,1,20
150,131,99,10,10,14.057769975917676,22,2,20
45,149,7,7,22,13.084254003364936,21,1,20
240,106,257,8,16,18.852421430556127,9,1,20
45,63,49,8,15,10.487737134787245,34,2,20
120,109,14,8,6,12.68195911923708,27,2,19
240,163,297,5,12,11.229017509790168,15,1,19
300,57,36,4,3,19.80003515559544,26,1,6
30,62,60,9,2,17.158198779529876,25,3,20
240,65,240,3,6,17.669570085135636,34,1,17
300,158,379,2,12,19.331411445732307,21,2,19
120,91,19,5,4,16.576567948393336,14,2,17
150,94,227,5,20,21.940642154989867,37,1,20
30,171,170,2,22,17.534516015013455,26,1,20
240,169,235,2,6,6.642505289569476,38,4,18
300,57,348,6,15,14.4508153491828,19,3,17
180,132,105,7,8,15.946394691109836,29,1,20
30,96,61,7,3,18.587632468126756,10,1,20
60,130,47,1,10,11.018623207963824,9,1,19
60,37,58,5,16,7.849697055891112,12,15,5
30,137,93,10,10,13.199618951382451,12,3,20
300,152,273,1,5,10.901247834313622,39,1,20
45,139,85,4,19,15.88797084059818,39,1,19
180,132,60,7,22,25.766272396683213,23,1,20
240,59,4,2,19,8.07968580052868,5,4,4
150,159,229,7,15,14.164793195654008,10,1,20
30,93,138,9,10,13.22928802672029,16,1,20
120,124,295,3,18,14.523716544793915,33,1,19
240,78,270,1,8,7.592094075072827,9,4,18
150,117,34,8,15,23.963160692449158,24,1,18
30,118,55,4,22,6.710061201967546,1,1,20
150,154,223,7,3,10.42463596470792,33,2,20
30,4,101,8,11,10.961957919815806,20,3,20
60,106,83,2,0,12.43870469577692,23,1,20
45,149,137,9,9,20.730109292212724,28,1,20
45,128,93,5,23,17.874191677977745,12,1,20
240,43,98,7,16,22.144438762357524,6,7,4
180,107,32,10,16,9.331241613632852,25,1,19
90,161,97,3,9,21.907275850957667,19,2,20
120,50,271,2,14,11.787609690013364,30,3,19
300,152,239,1,2,18.059180047995504,32,2,20
150,85,267,10,0,17.6655579248446,27,1,20
30,21,15,9,9,14.168151859957176,16,20,3
120,82,223,7,3,15.94316840422968,18,1,20
240,64,417,4,21,21.08451907482512,19,1,20
180,80,8,7,9,7.216364781329645,36,1,15
300,48,238,6,11,10.312735812390848,29,7,6
150,35,227,5,23,12.733901048579117,22,1,20
60,8,184,1,1,23.783396327227234,25,8,20
60,127,19,1,3,12.158502929888986,34,1,19
180,161,51,9,5,16.92552449699079,29,1,20
150,63,219,3,15,8.628471141278418,5,1,20
120,162,260,10,3,16.012879553274786,23,1,20
90,92,124,7,18,13.048463637149212,1,1,20
240,9,129,4,17,16.82612170113793,5,43,3
150,96,202,5,23,18.89454791352545,34,3,20
240,156,177,9,8,12.424649289560243,30,1,20
240,83,165,3,1,16.056625142937225,22,1,17
240,40,150,1,21,14.01717380318853,10,18,2
150,176,167,6,6,24.24487916904607,1,2,20
240,19,189,6,13,15.118477156876658,17,30,2
300,111,20,2,15,9.331804182548726,37,2,17
120,24,117,3,13,13.37514461839756,33,31,2
45,72,53,9,10,13.610046782006503,22,1,20
240,164,374,4,21,7.852748528327813,38,3,19
60,49,203,3,10,12.40343945059588,12,1,20
120,92,116,4,22,10.817625106855333,26,1,16
90,79,71,10,23,19.257987693116124,29,1,17
300,126,370,8,4,14.752377661232233,14,1,20
240,161,356,3,22,18.16109877246828,28,1,20
120,23,203,2,17,13.173571250574563,2,10,20
180,129,111,3,0,14.151355601966364,1,1,20
180,73,59,6,22,19.115923762057744,6,2,14
60,7,216,1,11,18.778017796254773,14,12,20
45,50,73,6,12,5.422862574855035,4,1,20
240,174,396,9,8,11.639073476736865,19,1,20
120,33,218,8,23,6.7763628263844815,20,1,20
180,64,180,9,11,21.568253796195762,23,1,19
180,106,95,7,0,12.838951819645516,17,1,20
30,74,116,6,12,27.526329673883563,28,1,17
30,131,112,9,15,15.074191969187256,36,1,20
30,120,93,3,11,12.239764205858876,17,2,19
240,102,11,10,21,7.164472398869631,29,2,19
60,144,35,9,7,23.8735601611018,31,3,20
300,176,119,2,18,17.392500336079827,16,7,20
150,163,189,4,9,11.950031243102941,37,1,19
60,124,54,10,16,12.588481256572884,16,3,20
240,83,105,4,7,10.81616622716406,1,3,16
150,160,81,5,1,10.971367294903065,17,1,20
60,122,230,7,20,11.827338374889075,2,1,19
240,173,26,1,18,14.178790406638946,3,2,20
45,151,207,2,18,15.818669157069609,9,1,19
60,31,123,1,14,12.41399607877241,23,6,20
150,49,96,5,22,18.091377097492778,24,3,4
180,63,297,10,3,7.6165466244782385,12,2,20
30,129,24,1,1,12.096056647524666,9,1,19
45,123,97,1,19,17.39946240818207,23,1,20
300,121,136,5,19,13.513721981080472,1,2,20
45,31,7,9,17,14.764187856910976,12,14,4
60,50,44,2,15,15.405592954132876,8,4,5
300,144,430,7,22,8.38251866394959,5,1,18
120,47,218,9,5,20.813337988909787,22,1,20
90,159,205,7,0,18.897676180322147,2,1,20
240,106,331,9,11,15.608496065347255,5,1,20
60,83,90,9,14,14.178792600163582,14,1,19
45,113,213,6,7,13.472776106164776,11,1,20
150,117,216,7,2,13.093713756322561,26,1,20
180,110,247,9,22,13.286850426324627,18,3,19
150,88,240,6,4,21.171360054757166,32,3,20
300,52,119,2,11,15.032835339270322,10,3,4
240,51,385,7,17,10.862068900308214,14,1,20
240,40,4,1,5,19.920275835979734,36,15,4
300,162,142,6,5,21.223858168942616,14,1,20
150,113,84,10,23,22.079268173295183,7,1,20
300,119,366,2,17,14.619971034420232,31,1,19
60,158,196,9,22,19.00303869242693,19,2,18
150,85,213,3,9,17.413957223664333,18,1,19
30,175,73,9,13,5.61028776357702,29,1,19
30,60,74,3,15,17.45226271862071,3,1,20
45,30,142,1,4,19.18342629301464,20,4,20
60,17,91,3,6,16.199067592568525,24,10,19
120,18,239,8,17,22.126936035980897,30,4,20
120,31,27,3,5,25.728620656649806,2,20,4
240,25,117,7,15,14.749112020329948,20,20,4
60,156,157,5,12,12.225008332415142,8,1,18
90,69,157,1,17,22.03149533540844,33,1,19
150,117,130,7,1,10.765763516565684,1,1,20
120,109,93,10,21,12.541193668627514,3,3,19
30,120,127,9,21,21.865888949297304,21,1,19
150,44,263,9,20,17.454771826492134,37,1,20
300,122,107,7,22,9.5080622580409,18,1,19
300,122,305,9,16,10.55470744076186,4,4,20
300,70,160,2,23,10.130274026139311,25,2,16
300,59,416,10,22,15.32753612647372,20,2,19
60,88,147,7,23,14.200473671430585,14,1,20
45,154,219,2,7,11.050449146763164,36,2,20
90,129,209,3,23,18.765141546320315,23,2,20
180,167,128,9,10,17.418941480261484,27,2,20
300,174,475,1,1,19.43882747046092,13,1,20
150,45,229,6,15,21.47149404373416,24,2,18
120,110,49,3,4,18.67492059864328,29,1,20
150,90,73,9,2,14.856687073938154,13,2,19
30,40,53,5,14,11.308501975763534,38,1,20
150,72,220,4,1,15.487260240798193,6,1,20
45,177,65,7,9,24.191368086198757,21,1,20
30,98,153,10,5,15.186658880890036,38,3,20
90,61,137,7,1,23.046738131169654,34,5,20
120,141,88,1,18,17.30294801697165,33,1,20
30,127,100,8,16,17.984043241206795,22,2,20
60,158,105,7,22,19.010191277528243,11,1,20
300,82,266,5,9,17.317898224618876,7,3,15
300,105,67,8,0,10.949995815094322,13,3,20
300,33,294,10,20,19.575139737488257,2,7,6
45,124,202,7,21,6.281591747386162,8,1,18
240,169,308,7,8,18.41706124259704,4,2,20
300,111,295,7,21,10.252523143240504,39,2,19
180,120,221,9,3,10.763506458954051,18,3,20
150,165,40,5,4,19.455380549002122,10,2,20
240,154,214,4,22,17.62206947573532,6,1,20
180,70,213,2,17,18.477050927675894,12,2,19
150,72,217,1,11,13.217077195766644,5,1,19
240,157,215,9,10,26.392904849464934,13,4,20
60,79,18,3,23,25.772912310723896,14,1,16
120,109,196,2,6,2.890809232823255,31,4,20
300,125,312,1,20,14.484196693406274,18,1,20
150,6,260,1,20,19.190573731137448,8,13,20
30,162,47,9,16,14.248342662404138,4,2,19
90,8,97,5,20,17.396977218065956,11,8,15
30,50,142,6,2,10.320394618503016,36,3,20
120,88,119,10,14,19.319080388295678,22,2,18
30,29,35,8,14,24.454480996092684,11,3,18
45,27,209,8,17,17.177791181584908,31,2,20
60,114,144,10,1,9.609548136091277,12,2,20
60,118,74,8,23,11.486141714669323,9,1,20
120,91,176,6,0,20.207649459024843,34,1,20
150,58,241,8,9,10.391652298880196,16,1,19
30,177,207,9,3,12.333152786345007,30,1,20
45,92,38,7,8,18.087864077464612,1,5,17
60,16,63,6,23,14.74028205166718,19,4,16
300,37,69,4,7,20.952522989984303,15,12,5
240,65,24,3,11,10.474425085658979,18,9,12
240,114,148,6,14,15.886779666435759,2,2,19
180,154,80,9,12,10.322261105645957,35,5,20
120,59,32,3,23,14.113955329287,31,1,7
300,76,89,10,12,19.868284503560243,37,3,15
30,103,195,4,12,12.8742255452799,7,1,20
30,70,50,4,20,6.774660405787074,22,1,20
240,140,186,7,23,9.830946656951367,11,1,20
300,160,92,2,7,18.29997094237413,12,1,20
90,121,168,4,6,21.789840072401837,36,1,20
45,111,133,8,7,3.679695924885591,3,1,20
45,31,105,2,6,15.731344551485344,1,4,20
150,73,233,7,3,8.493451500715626,6,1,20
300,90,465,10,12,22.172438515131716,3,1,20
45,77,1,2,22,16.099627470951692,1,7,13
300,56,125,10,18,13.58787719128231,14,5,7
45,85,177,10,15,7.339512517886892,9,2,19
150,66,51,1,11,16.120283303688684,18,7,11
300,174,372,1,7,12.451100536079664,36,1,20
180,72,245,5,10,12.996257786945542,29,4,19
60,177,234,2,9,11.6092592276923,24,2,20
180,49,186,1,23,21.563131615141774,38,1,17
240,45,229,1,8,23.063205199446664,5,13,5
30,126,4,5,14,17.036821999290403,12,4,17
300,109,196,5,6,14.801371478163084,31,2,18
60,37,103,4,4,18.62935129632023,39,1,20
150,30,142,3,14,22.970126544910762,8,24,2
60,38,65,2,17,22.5502378806468,13,5,16
300,96,295,6,2,9.429474006907881,11,1,17
150,127,168,7,18,16.093911866905454,2,2,20
90,8,141,9,6,15.57573562773407,20,5,19
30,121,189,10,21,13.7154262832603,29,1,20
240,103,231,8,3,5.96229553075108,19,2,19
180,179,63,10,6,15.20070815671027,16,3,19
60,70,220,2,9,21.78083987698463,4,1,20
300,5,461,4,10,21.402300815307004,11,8,18
30,86,46,2,23,21.97345560442333,19,1,20
180,1,57,1,23,18.89929581455468,3,55,4
150,38,106,6,6,19.524672909821774,8,11,3
240,32,200,2,16,22.02871967136107,3,24,6
300,45,277,5,21,12.62745516562753,27,6,3
300,104,30,6,2,14.244001187567516,19,1,19
90,114,235,8,16,17.606747256942533,16,1,20
60,42,89,2,20,17.97394381265869,32,5,19
90,142,18,10,11,14.528082081516589,9,3,20
150,107,237,5,16,12.227288049634662,28,3,18
120,158,207,8,20,15.514647580252387,24,4,20
240,169,273,3,15,11.516789454412672,29,2,19
120,106,47,2,2,19.605623308103098,5,1,17
90,42,64,10,1,12.873718440549322,24,1,9
45,3,153,5,20,16.41834154301011,20,12,19
60,14,209,6,9,20.714233124366444,10,6,19
45,71,66,1,0,8.63773015184892,17,1,20
120,166,38,7,10,9.374271977623035,32,1,20
240,63,363,10,10,15.81300771319599,15,1,19
90,55,224,2,16,10.601575646053591,30,4,20
120,76,134,8,16,13.748590553154003,19,1,20
45,88,47,1,21,19.647134657831007,27,2,20
180,74,203,1,4,22.15381805887436,18,1,20
60,64,114,7,0,17.5424121273092,18,1,20
240,147,158,1,23,18.65192434211597,31,1,20
45,176,203,2,20,13.668730166101613,3,1,20
45,25,17,1,16,20.384414361685856,12,31,3
90,97,83,5,19,11.438058451972989,39,2,15
240,120,86,7,6,20.474194404470637,19,2,18
45,147,36,1,13,21.49066719424284,4,3,18
120,100,230,7,11,8.039644227376218,20,2,20
120,42,117,3,18,16.3962093674204,18,12,5
300,141,145,5,22,14.367772999541872,38,1,20
300,145,159,1,3,27.187963597256648,37,1,20
30,120,104,8,14,24.722884746789425,25,2,20
300,166,401,1,7,9.378807052466986,11,1,20
60,32,239,9,5,20.460259277732334,36,1,20
300,40,464,1,11,14.157925885724167,31,5,17
30,21,10,5,9,14.665367972616425,8,29,4
120,7,132,3,10,11.461828865992612,37,10,13
240,114,307,1,11,11.988669030423914,12,1,20
150,146,299,8,14,13.385193195689478,12,1,20
30,49,28,4,9,15.753538496648769,26,5,3
240,148,342,6,22,4.330652000757164,28,1,20
90,115,100,5,10,18.80069061609366,2,1,20
30,20,49,9,4,10.322035101202992,35,1,20
240,134,324,4,20,17.89710202213101,1,1,20
300,34,286,10,0,13.165699202811151,7,3,6
240,156,388,6,5,16.582023259087066,14,1,20
240,56,179,8,20,6.852932139531649,20,7,6
180,105,254,1,9,12.083816193044182,20,1,19
30,98,116,8,12,10.591883881130592,12,2,20
45,36,28,5,20,22.522603305090293,37,13,4
30,53,2,7,1,19.113884146009983,5,2,7
300,27,390,4,13,6.952340033523679,30,6,16
45,65,213,4,3,16.653860168397586,5,1,20
45,99,10,5,21,13.757537294658471,4,2,15
300,133,84,3,12,28.40789391749291,13,3,19
60,96,173,1,11,17.61520528924152,7,1,20
45,128,105,8,8,7.267913929697073,1,1,18
120,33,235,10,3,25.472517406469287,24,2,20
240,75,136,2,17,11.378479782495454,8,7,12
45,164,118,6,9,17.311389020797385,17,3,19
120,45,199,7,9,19.22930801023457,31,1,18
120,21,19,5,22,11.986198763745113,8,29,4
30,131,170,6,5,11.359089822635507,2,1,19
60,92,121,6,21,10.782507232718226,33,1,20
60,88,2,2,6,13.864897978876975,4,2,17
300,4,325,3,17,20.269316868296904,9,11,13
30,97,170,8,15,13.458161905894206,29,4,20
240,110,361,3,5,20.957052900815007,32,1,20
90,81,85,9,18,18.48492952332947,3,2,14
180,1,163,6,20,14.228991042483793,7,46,4
120,153,252,2,0,21.505747188873094,32,1,20
180,93,350,1,19,15.482622234444598,9,3,20
90,63,220,1,4,18.806992678683464,17,3,20
90,127,132,9,19,13.895125970506722,8,1,19
300,154,437,8,17,21.212579225717985,25,2,20
45,174,144,4,17,12.120478464388043,9,1,20
30,176,128,1,17,17.586335596265183,14,3,18
240,169,52,2,17,20.107762197777657,25,1,20
150,72,326,5,11,9.896243419903628,38,1,20
150,116,220,8,2,9.508248774475563,11,1,20
180,172,70,8,7,15.372064645090218,30,2,20
60,47,24,9,15,5.819487911054432,10,6,5
90,148,117,8,15,15.49174516829176,15,1,19
30,30,160,10,9,16.811159585146537,35,1,20
300,161,375,6,7,19.224431301054864,37,2,19
90,65,149,4,15,21.269993200129,19,1,19
150,65,296,9,8,15.94110113377123,17,4,19
180,176,168,5,10,7.1078412637239765,13,3,20
45,58,219,10,20,17.37745515654856,21,1,20
120,161,237,8,5,18.96339569506216,4,3,20
120,5,27,4,13,21.9096433042148,21,52,4
45,56,66,2,22,15.735990592955257,24,5,20
240,26,217,9,5,2.5383937082068897,20,15,3
60,120,225,8,2,22.318418093314584,20,1,20
240,155,70,10,13,17.107056129812978,22,3,20
150,41,115,4,5,16.7501834087898,7,12,4
30,4,131,5,15,12.740081190897763,30,9,20
90,92,212,1,10,17.419458290884474,19,3,19
240,176,208,5,14,12.680481020964827,39,1,18
150,121,250,7,13,18.47074094829043,39,1,20
300,144,414,2,4,8.769719944106464,27,1,20
45,95,175,1,6,22.139097146744817,31,3,19
300,29,83,9,0,17.495448409411466,7,9,6
240,138,255,1,6,16.904143708531382,13,1,19
120,54,76,10,9,22.800698286499316,16,4,6
150,119,298,4,13,23.10199262378352,21,1,20
300,50,320,2,6,7.5915828892656005,23,4,16
45,38,40,6,18,19.875571387532645,32,9,4
300,120,404,5,11,12.7617456697208,7,1,20
120,43,94,3,17,12.053245884757995,1,9,2
60,157,0,4,13,17.363489307039448,26,1,20
150,105,21,6,18,17.6171674880888,39,1,18
180,24,21,5,3,16.397871092486977,6,26,6
180,74,303,2,4,4.971980185506961,8,1,20
60,147,162,6,8,9.926610684667477,6,1,20
60,96,234,8,6,15.399274616305066,22,2,20
240,110,55,1,7,13.528065557823814,18,2,17
240,123,310,2,19,18.65652506489364,34,1,19
30,146,203,3,4,23.294780244767832,18,3,20
45,14,39,5,14,11.695025800534612,5,36,3
45,111,145,7,21,19.915920369883708,36,3,20
60,174,41,6,21,22.982922355613006,14,1,20
240,92,92,9,21,23.65940171206642,2,1,16
300,70,214,4,10,21.91539013357057,28,4,12
240,81,173,10,15,19.464328940737524,32,1,16
300,51,418,4,8,24.90268451474453,21,1,20
60,73,128,9,12,11.007156910808757,5,2,20
300,175,396,4,21,12.336467269599265,30,1,19
180,52,358,4,14,13.596242356024703,19,3,20
45,124,98,10,16,6.5720244965856125,33,1,20
90,25,62,8,1,16.959682073220307,2,11,5
120,1,59,2,16,15.374997210909564,2,56,1
240,22,33,10,20,19.28720350075493,16,19,2
300,51,357,1,9,24.42268387231408,29,2,18
150,140,159,2,20,10.584354489944461,32,1,20
120,22,67,6,12,4.3018451325583555,17,25,4
180,59,35,6,13,6.828614084170205,27,5,5
300,144,444,7,21,12.735376183430443,4,3,18
150,137,58,1,22,7.975479503418091,8,1,16
30,118,132,3,6,19.136823578888432,27,1,20
300,159,218,6,21,6.052896537426223,18,2,20
60,59,180,5,13,22.61902191602482,31,1,20
180,75,94,8,15,10.074875937753447,15,2,14
300,162,252,2,15,13.897345717887184,26,1,20
240,147,137,6,16,15.963891179850089,10,2,20
180,157,319,4,22,20.14569222962733,27,1,20
180,27,240,6,12,12.234495723824608,24,5,17
30,115,14,9,8,22.327344159971013,39,2,18
120,58,31,6,21,18.735071317804227,5,5,6
150,3,269,5,4,14.876306730068507,25,5,20
45,7,63,5,12,15.262075221709472,15,9,18
60,19,175,4,17,17.776592906350153,31,9,20
240,172,366,5,12,21.025461634840916,15,1,18
30,128,18,10,16,15.406040586306277,20,1,20
180,90,82,6,21,11.200432886058676,23,3,18
45,78,1,2,6,9.884454552156281,7,5,14
30,36,160,10,16,14.947707462599833,13,1,20
300,129,313,3,18,17.01463700457287,16,1,19
180,132,92,9,8,25.18583589826845,33,1,19
60,149,215,7,19,15.733829264430254,5,1,20
300,175,404,10,2,14.474303957074863,3,2,20
300,172,87,2,1,6.026770070837989,34,2,20
300,90,428,10,21,14.227306357118685,30,1,20
90,140,145,7,19,17.69219364391224,12,2,19
240,18,263,2,20,13.731281848799773,18,11,14
90,96,84,9,4,11.469186230525574,22,1,20
90,96,231,10,22,13.495119286434136,16,1,20
300,114,262,10,9,17.124528757049667,36,1,19
240,67,173,6,12,1.3604650872785147,3,2,14
150,88,187,3,5,18.041360453910848,17,1,19
150,53,80,3,11,15.697261236085344,32,5,4
120,6,130,3,12,23.921126532150808,8,9,14
300,149,280,4,1,12.587679509351913,24,1,20
150,146,43,8,14,14.624298924891514,20,1,20
120,108,216,1,2,9.702273412245734,24,1,20
180,69,27,8,1,11.929105729810537,25,3,17
300,137,90,7,5,10.259170330345205,1,3,20
120,8,104,7,4,7.564470015861971,22,34,5
300,49,211,3,6,-0.4012177137363242,24,6,5
240,166,114,2,8,18.667842011170233,23,2,20
30,124,0,7,9,17.874038653117665,26,2,20
30,154,16,4,14,13.614323599618833,32,3,20
240,171,123,5,19,6.3207664003729604,13,1,20
30,51,31,6,16,16.744112963055052,5,2,19
150,166,156,4,6,15.543823884590552,3,1,19
120,165,120,10,5,14.435884327155476,25,2,19
120,126,30,10,19,18.963653570257033,20,1,20
120,50,35,2,21,8.870966821850377,9,7,3
300,43,84,4,19,6.813270949896559,30,9,4
300,72,37,8,23,19.3062419977881,37,1,17
300,87,186,7,2,11.47340746718803,9,2,18
60,99,185,9,15,17.318062167564243,13,4,20
150,100,310,9,18,14.971514396634811,26,2,20
300,87,95,2,18,13.702979659410616,13,4,16
45,77,199,3,19,16.138562502537226,15,1,20
240,112,63,9,1,5.7415041688953785,29,1,20
180,66,269,3,21,14.92637612302522,14,1,19
30,138,189,7,1,15.66038887761986,15,2,20
120,58,110,4,8,14.451623457285091,22,6,4
120,41,137,8,22,13.175715441290883,3,2,20
150,169,196,1,6,18.363057744048312,7,1,20
120,169,221,3,20,2.8758673906700505,33,1,19
150,4,215,8,14,12.534361605170531,8,8,19
45,29,104,3,14,16.790520169166715,3,6,20
120,165,258,7,15,11.34774033781495,23,3,20
90,136,147,4,6,16.374951005953918,13,1,20
120,69,81,10,8,24.215283446509112,25,2,16
240,159,385,10,21,19.13881722185141,26,1,18
150,75,157,7,6,14.945003566978137,13,1,19
45,2,86,8,11,15.115347798579814,39,6,20
150,120,280,6,23,14.703833248788403,16,5,20
45,38,103,2,9,18.84423593320392,26,5,20
120,176,171,10,2,21.32678637808632,9,1,20
300,151,19,5,1,5.657556977179436,17,3,20
240,8,241,10,5,18.62127524147362,5,4,15
150,101,105,2,13,19.57370444005742,22,1,15
120,84,50,4,2,19.487030093371608,27,1,18
45,153,181,1,8,5.479389264751173,20,2,20
60,120,67,3,3,14.703814378636334,38,1,20
240,143,46,1,19,20.072803919122123,38,3,20
90,27,88,7,4,13.78064958119803,1,14,5
45,108,222,2,4,4.325031067695031,32,1,20
30,18,142,5,23,25.297155806616427,11,3,20
240,70,246,3,4,15.227110575094626,38,1,20
60,59,108,6,17,5.261740608578869,19,1,20
300,167,156,4,6,9.809294481500576,17,2,20
240,129,260,5,8,17.586961049978804,3,2,20
240,8,300,2,10,21.203209472439063,8,11,15
150,119,129,1,8,8.492958469821925,22,1,17
60,174,191,9,1,20.34017251272391,26,1,20
180,152,223,5,2,14.314087257883628,29,4,20
90,127,170,9,6,23.47318773952222,25,2,20
30,14,60,9,15,12.526502351636083,16,5,20
45,126,202,2,4,21.151798628002524,17,2,20
30,94,201,10,8,0.9564191909677149,33,1,20
